Unnamed: 0,index,latitude,longitude,scan,track,acq_date,acq_time,satellite,instrument,version,Wildfire_Intensity,frp,daynight,type,Cities,States,Counties,precipitation,min_tmp,max_tmp,wind_speed,humidity,air_pressure
3379,84517,36.9953,-118.3491,1.1,1.0,2019-09-17,606,Terra,MODIS,6.03,286.2,47.4,N,0,Big Pine,California,Inyo County,,0.0,0.0,0.0,0,0.0
3380,84518,36.9894,-118.3213,1.1,1.0,2019-09-17,606,Terra,MODIS,6.03,286.9,16.4,N,0,Big Pine,California,Inyo County,,0.0,0.0,0.0,0,0.0
3381,84519,36.9802,-118.3195,1.1,1.0,2019-09-17,606,Terra,MODIS,6.03,289.6,87.2,N,0,Big Pine,California,Inyo County,,0.0,0.0,0.0,0,0.0
3382,84529,36.9812,-118.336,1.9,1.3,2019-09-17,1021,Aqua,MODIS,6.03,279.3,34.9,N,0,Big Pine,California,Inyo County,,0.0,0.0,0.0,0,0.0
3383,84807,37.9508,-121.3656,1.1,1.0,2019-09-17,2124,Aqua,MODIS,6.03,303.9,4.8,D,2,Country Club,California,San Joaquin County,,0.0,0.0,0.0,0,0.0
3384,84808,37.9606,-121.6702,1.1,1.0,2019-09-17,2124,Aqua,MODIS,6.03,308.6,14.7,D,0,Knightsen,California,Contra Costa County,,0.0,0.0,0.0,0,0.0
3385,84809,37.9591,-121.6823,1.1,1.0,2019-09-17,2124,Aqua,MODIS,6.03,307.0,10.3,D,2,Knightsen,California,Contra Costa County,,0.0,0.0,0.0,0,0.0
3386,84812,39.7842,-122.2027,1.1,1.0,2019-09-17,2125,Aqua,MODIS,6.03,302.7,7.7,D,0,Orland,California,Glenn County,,0.0,0.0,0.0,0,0.0
3387,84813,39.5161,-122.06299999999999,1.1,1.0,2019-09-17,2125,Aqua,MODIS,6.03,302.8,11.1,D,0,Willows,California,Glenn County,,0.0,0.0,0.0,0,0.0
3388,85067,38.7327,-121.7793,1.2,1.1,2019-09-18,1850,Terra,MODIS,6.03,303.3,25.5,D,0,Woodland,California,Yolo County,,0.0,0.0,0.0,0,0.0
3389,85142,36.979,-118.3458,1.0,1.0,2019-09-18,1851,Terra,MODIS,6.03,303.3,12.7,D,0,Big Pine,California,Inyo County,,0.0,0.0,0.0,0,0.0
3390,85143,37.0125,-118.3846,1.0,1.0,2019-09-18,1851,Terra,MODIS,6.03,297.8,128.8,D,0,Big Pine,California,Inyo County,,0.0,0.0,0.0,0,0.0
3391,85144,36.5773,-119.4955,1.0,1.0,2019-09-18,1851,Terra,MODIS,6.03,301.8,8.0,D,0,Parlier,California,Fresno County,0.0,10.06,32.245,3.550302649500695,33,1014.8643055555552
3392,85145,36.5788,-119.5065,1.0,1.0,2019-09-18,1851,Terra,MODIS,6.03,302.7,8.8,D,0,Parlier,California,Fresno County,0.0,10.06,32.245,3.550302649500695,33,1014.8643055555552
3393,85146,36.5426,-119.4462,1.0,1.0,2019-09-18,1851,Terra,MODIS,6.03,301.9,15.6,D,0,Reedley,California,Fresno County,0.0,10.06,32.245,3.550302649500695,33,1014.8643055555552
3394,85147,36.5763,-119.5526,1.0,1.0,2019-09-18,1851,Terra,MODIS,6.03,303.3,8.7,D,0,Parlier,California,Fresno County,0.0,10.06,32.245,3.550302649500695,33,1014.8643055555552
3395,85148,36.5674,-119.5546,1.0,1.0,2019-09-18,1851,Terra,MODIS,6.03,305.4,24.0,D,0,Parlier,California,Fresno County,0.0,10.06,32.245,3.550302649500695,33,1014.8643055555552
3396,85149,36.0406,-118.3813,1.0,1.0,2019-09-18,1851,Terra,MODIS,6.03,298.0,14.9,D,0,Kernville,California,Kern County,,0.0,0.0,0.0,0,0.0
3397,85150,36.5159,-119.45200000000001,1.0,1.0,2019-09-18,1851,Terra,MODIS,6.03,302.5,14.0,D,0,London,California,Tulare County,,0.0,0.0,0.0,0,0.0
3398,85159,36.5658,-119.5435,1.0,1.0,2019-09-18,1851,Terra,MODIS,6.03,303.5,12.9,D,0,Parlier,California,Fresno County,0.0,10.06,32.245,3.550302649500695,33,1014.8643055555552
3399,85160,36.562,-119.4533,1.0,1.0,2019-09-18,1851,Terra,MODIS,6.03,303.6,33.5,D,0,Reedley,California,Fresno County,0.0,10.06,32.245,3.550302649500695,33,1014.8643055555552
3400,85161,37.0214,-118.3823,1.0,1.0,2019-09-18,1851,Terra,MODIS,6.03,299.8,28.6,D,0,Big Pine,California,Inyo County,,0.0,0.0,0.0,0,0.0
3401,85162,36.9808,-118.3573,1.0,1.0,2019-09-18,1851,Terra,MODIS,6.03,299.9,29.8,D,0,Big Pine,California,Inyo County,,0.0,0.0,0.0,0,0.0
3402,85194,36.9758,-118.3662,1.0,1.0,2019-09-19,554,Terra,MODIS,6.03,277.1,7.9,N,0,Big Pine,California,Inyo County,,0.0,0.0,0.0,0,0.0
3403,85195,36.9774,-118.3557,1.0,1.0,2019-09-19,554,Terra,MODIS,6.03,284.2,39.6,N,0,Big Pine,California,Inyo County,,0.0,0.0,0.0,0,0.0
3404,85196,36.979,-118.3451,1.0,1.0,2019-09-19,554,Terra,MODIS,6.03,283.5,12.9,N,0,Big Pine,California,Inyo County,,0.0,0.0,0.0,0,0.0
3405,85197,37.0105,-118.3808,1.0,1.0,2019-09-19,554,Terra,MODIS,6.03,279.4,6.9,N,0,Big Pine,California,Inyo County,,0.0,0.0,0.0,0,0.0
3406,85198,37.0177,-118.3939,1.0,1.0,2019-09-19,554,Terra,MODIS,6.03,278.4,10.0,N,0,Big Pine,California,Inyo County,,0.0,0.0,0.0,0,0.0
3407,85199,37.0194,-118.3832,1.0,1.0,2019-09-19,554,Terra,MODIS,6.03,282.5,40.5,N,0,Big Pine,California,Inyo County,,0.0,0.0,0.0,0,0.0
3408,85205,37.0161,-118.3716,1.3,1.1,2019-09-19,1008,Aqua,MODIS,6.03,277.1,13.6,N,0,Big Pine,California,Inyo County,,0.0,0.0,0.0,0,0.0
3409,85362,39.0074,-121.6771,2.0,1.4,2019-09-19,1933,Terra,MODIS,6.03,294.4,9.2,D,0,South Yuba City,California,Sutter County,,0.0,0.0,0.0,0,0.0
3410,85363,39.0597,-121.8405,1.9,1.4,2019-09-19,1933,Terra,MODIS,6.03,298.5,28.3,D,0,Sutter,California,Sutter County,,0.0,0.0,0.0,0,0.0
3411,85364,39.2013,-121.6438,2.0,1.4,2019-09-19,1933,Terra,MODIS,6.03,294.5,23.8,D,0,Tierra Buena,California,Sutter County,,0.0,0.0,0.0,0,0.0
3412,85365,36.5763,-119.5057,3.1,1.7,2019-09-19,1933,Terra,MODIS,6.03,296.7,21.4,D,0,Parlier,California,Fresno County,0.0,9.95,32.25,4.314924460664424,38,1014.1398611111113
3413,85366,38.9379,-121.5332,2.0,1.4,2019-09-19,1933,Terra,MODIS,6.03,294.7,27.4,D,0,Plumas Lake,California,Yuba County,,0.0,0.0,0.0,0,0.0
3414,85367,36.4309,-119.4913,3.2,1.7,2019-09-19,1933,Terra,MODIS,6.03,296.6,23.3,D,0,London,California,Tulare County,,0.0,0.0,0.0,0,0.0
3415,85368,36.4331,-119.4974,3.2,1.7,2019-09-19,1933,Terra,MODIS,6.03,296.8,29.5,D,0,London,California,Tulare County,,0.0,0.0,0.0,0,0.0
3416,85381,39.055,-121.8188,1.9,1.4,2019-09-19,1933,Terra,MODIS,6.03,297.4,14.6,D,0,Sutter,California,Sutter County,,0.0,0.0,0.0,0,0.0
3417,85384,39.2039,-121.6363,2.0,1.4,2019-09-19,1933,Terra,MODIS,6.03,294.1,17.4,D,0,Tierra Buena,California,Sutter County,,0.0,0.0,0.0,0,0.0
3418,85388,35.8488,-119.0944,3.5,1.8,2019-09-19,1934,Terra,MODIS,6.03,295.4,75.4,D,0,Richgrove,California,Tulare County,,0.0,0.0,0.0,0,0.0
3419,85389,35.8435,-119.09100000000001,3.5,1.8,2019-09-19,1934,Terra,MODIS,6.03,294.7,66.0,D,0,Richgrove,California,Tulare County,,0.0,0.0,0.0,0,0.0
3420,85390,35.6029,-119.1975,3.5,1.8,2019-09-19,1934,Terra,MODIS,6.03,294.6,23.5,D,0,McFarland,California,Kern County,,0.0,0.0,0.0,0,0.0
3421,85408,35.8494,-119.0987,1.0,1.0,2019-09-19,2112,Aqua,MODIS,6.03,301.8,14.1,D,0,Richgrove,California,Tulare County,,0.0,0.0,0.0,0,0.0
3422,85410,36.0346,-118.391,1.1,1.0,2019-09-19,2112,Aqua,MODIS,6.03,293.3,30.1,D,0,Kernville,California,Kern County,,0.0,0.0,0.0,0,0.0
3423,85411,36.5748,-119.5118,1.0,1.0,2019-09-19,2112,Aqua,MODIS,6.03,304.8,9.2,D,0,Parlier,California,Fresno County,0.0,9.95,32.25,4.314924460664424,38,1014.1398611111113
3424,85412,36.4376,-119.5047,1.0,1.0,2019-09-19,2112,Aqua,MODIS,6.03,302.2,11.0,D,0,London,California,Tulare County,,0.0,0.0,0.0,0,0.0
3425,85413,37.5129,-120.6426,1.0,1.0,2019-09-19,2112,Aqua,MODIS,6.03,305.0,8.2,D,0,Winton,California,Merced County,,0.0,0.0,0.0,0,0.0
3426,85414,38.9337,-121.5407,1.0,1.0,2019-09-19,2112,Aqua,MODIS,6.03,298.7,9.8,D,0,Plumas Lake,California,Yuba County,,0.0,0.0,0.0,0,0.0
3427,85415,39.055,-121.8377,1.0,1.0,2019-09-19,2112,Aqua,MODIS,6.03,303.9,41.3,D,0,Sutter,California,Sutter County,,0.0,0.0,0.0,0,0.0
3428,85416,39.0568,-121.8262,1.0,1.0,2019-09-19,2112,Aqua,MODIS,6.03,303.0,6.6,D,0,Sutter,California,Sutter County,,0.0,0.0,0.0,0,0.0
3429,85417,39.0045,-121.6823,1.0,1.0,2019-09-19,2112,Aqua,MODIS,6.03,298.1,7.1,D,0,South Yuba City,California,Sutter County,,0.0,0.0,0.0,0,0.0
3430,85419,36.4272,-119.5139,1.0,1.0,2019-09-19,2112,Aqua,MODIS,6.03,303.2,14.8,D,0,London,California,Tulare County,,0.0,0.0,0.0,0,0.0
3431,85420,39.1946,-121.6469,1.0,1.0,2019-09-19,2113,Aqua,MODIS,6.03,299.7,11.9,D,0,Tierra Buena,California,Sutter County,,0.0,0.0,0.0,0,0.0
3432,85421,39.431,-122.0476,1.0,1.0,2019-09-19,2113,Aqua,MODIS,6.03,297.9,4.8,D,0,Willows,California,Glenn County,,0.0,0.0,0.0,0,0.0
3433,85422,39.4328,-122.0361,1.0,1.0,2019-09-19,2113,Aqua,MODIS,6.03,302.0,24.0,D,0,Willows,California,Glenn County,,0.0,0.0,0.0,0,0.0
3434,85423,39.2155,-122.2453,1.0,1.0,2019-09-19,2113,Aqua,MODIS,6.03,298.6,8.6,D,0,Maxwell,California,Colusa County,,0.0,0.0,0.0,0,0.0
3435,85424,39.5081,-122.085,1.0,1.0,2019-09-19,2113,Aqua,MODIS,6.03,301.0,17.7,D,0,Willows,California,Glenn County,,0.0,0.0,0.0,0,0.0
3436,85425,39.5967,-122.1143,1.0,1.0,2019-09-19,2113,Aqua,MODIS,6.03,300.3,9.9,D,0,Willows,California,Glenn County,,0.0,0.0,0.0,0,0.0
3437,85530,38.9441,-121.5337,1.7,1.3,2019-09-20,1838,Terra,MODIS,6.03,300.6,16.0,D,0,Plumas Lake,California,Yuba County,,0.0,0.0,0.0,0,0.0
3438,85535,36.6007,-119.4816,1.2,1.1,2019-09-20,1838,Terra,MODIS,6.03,302.2,10.7,D,0,Reedley,California,Fresno County,0.0,11.35,37.45,2.9083005293951465,34,1013.9251388888894
3439,85537,37.0861,-121.024,1.5,1.2,2019-09-20,1838,Terra,MODIS,6.03,305.2,22.0,D,0,Gustine,California,Merced County,,0.0,0.0,0.0,0,0.0
3440,85538,37.4673,-120.8723,1.5,1.2,2019-09-20,1838,Terra,MODIS,6.03,302.0,15.6,D,0,Turlock,California,Stanislaus County,,0.0,0.0,0.0,0,0.0
3441,85539,36.8005,-121.5745,1.6,1.2,2019-09-20,1838,Terra,MODIS,6.03,299.3,12.3,D,0,San Juan Bautista,California,San Benito County,,0.0,0.0,0.0,0,0.0
3442,85542,36.7968,-121.5382,1.6,1.2,2019-09-20,1838,Terra,MODIS,6.03,302.3,84.0,D,0,San Juan Bautista,California,San Benito County,,0.0,0.0,0.0,0,0.0
3443,85543,36.7987,-121.5566,1.6,1.2,2019-09-20,1838,Terra,MODIS,6.03,304.6,294.7,D,0,San Juan Bautista,California,San Benito County,,0.0,0.0,0.0,0,0.0
3444,85545,36.4095,-119.2449,1.2,1.1,2019-09-20,1838,Terra,MODIS,6.03,303.2,23.1,D,0,Ivanhoe,California,Tulare County,,0.0,0.0,0.0,0,0.0
3445,85549,36.411,-119.2579,1.2,1.1,2019-09-20,1838,Terra,MODIS,6.03,304.6,9.7,D,0,Ivanhoe,California,Tulare County,,0.0,0.0,0.0,0,0.0
3446,85551,36.3767,-119.3235,1.2,1.1,2019-09-20,1838,Terra,MODIS,6.03,301.4,24.0,D,0,Visalia,California,Tulare County,,0.0,0.0,0.0,0,0.0
3447,85552,36.3998,-119.2466,1.2,1.1,2019-09-20,1838,Terra,MODIS,6.03,301.9,10.1,D,0,Ivanhoe,California,Tulare County,,0.0,0.0,0.0,0,0.0
3448,85557,36.5992,-119.4682,1.2,1.1,2019-09-20,1838,Terra,MODIS,6.03,301.6,8.6,D,2,Reedley,California,Fresno County,0.0,11.35,37.45,2.9083005293951465,34,1013.9251388888894
3449,85560,37.6102,-120.7043,1.4,1.2,2019-09-20,1838,Terra,MODIS,6.03,298.9,23.1,D,0,Waterford,California,Stanislaus County,,0.0,0.0,0.0,0,0.0
3450,85564,35.8498,-119.0834,1.1,1.1,2019-09-20,1839,Terra,MODIS,6.03,306.4,57.6,D,0,Richgrove,California,Tulare County,,0.0,0.0,0.0,0,0.0
3451,85569,35.3225,-120.742,1.3,1.2,2019-09-20,1839,Terra,MODIS,6.03,307.7,14.3,D,0,Los Osos,California,San Luis Obispo County,,0.0,0.0,0.0,0,0.0
3452,85591,38.7272,-121.4308,3.0,1.7,2019-09-20,2155,Aqua,MODIS,6.03,304.0,148.3,D,0,Elverta,California,Sacramento County,0.0,12.02,35.45,3.9122427678204112,38,1014.2980555555561
3453,85592,36.7923,-121.5611,2.8,1.6,2019-09-20,2155,Aqua,MODIS,6.03,301.2,48.2,D,0,San Juan Bautista,California,San Benito County,,0.0,0.0,0.0,0,0.0
3454,85593,36.7893,-121.5536,2.8,1.6,2019-09-20,2155,Aqua,MODIS,6.03,300.8,48.8,D,0,San Juan Bautista,California,San Benito County,,0.0,0.0,0.0,0,0.0
3455,85594,38.7421,-121.4321,3.0,1.7,2019-09-20,2155,Aqua,MODIS,6.03,304.2,54.8,D,0,Elverta,California,Sacramento County,0.0,12.02,35.45,3.9122427678204112,38,1014.2980555555561
3456,85595,38.7276,-121.439,3.0,1.7,2019-09-20,2155,Aqua,MODIS,6.03,304.0,73.9,D,0,Elverta,California,Sacramento County,0.0,12.02,35.45,3.9122427678204112,38,1014.2980555555561
3457,85596,38.7294,-121.4042,3.0,1.7,2019-09-20,2155,Aqua,MODIS,6.03,300.5,61.9,D,0,North Highlands,California,Sacramento County,0.0,12.02,35.45,3.9122427678204112,38,1014.2980555555561
3458,85624,36.0481,-118.3877,1.0,1.0,2019-09-21,956,Aqua,MODIS,6.03,272.7,8.9,N,0,Kernville,California,Kern County,,0.0,0.0,0.0,0,0.0
3459,85698,41.3788,-122.0047,1.2,1.1,2019-09-21,1920,Terra,MODIS,6.03,291.1,6.0,D,0,McCloud,California,Siskiyou County,,0.0,0.0,0.0,0,0.0
3460,85731,36.034,-118.3784,2.5,1.5,2019-09-21,1921,Terra,MODIS,6.03,290.8,44.4,D,0,Kernville,California,Kern County,,0.0,0.0,0.0,0,0.0
3461,85732,38.9482,-121.54299999999999,1.4,1.2,2019-09-21,1921,Terra,MODIS,6.03,303.7,10.2,D,0,Plumas Lake,California,Yuba County,,0.0,0.0,0.0,0,0.0
3462,85733,39.0143,-121.6673,1.3,1.1,2019-09-21,1921,Terra,MODIS,6.03,301.2,8.4,D,0,South Yuba City,California,Sutter County,,0.0,0.0,0.0,0,0.0
3463,85734,39.0171,-121.6824,1.3,1.1,2019-09-21,1921,Terra,MODIS,6.03,303.3,16.4,D,0,South Yuba City,California,Sutter County,,0.0,0.0,0.0,0,0.0
3464,85735,36.5547,-119.5037,2.0,1.4,2019-09-21,1921,Terra,MODIS,6.03,301.6,13.6,D,0,Parlier,California,Fresno County,0.0,11.15,33.32,2.150118139565455,26,1013.8570833333333
3465,85736,36.0471,-118.39399999999999,2.4,1.5,2019-09-21,1921,Terra,MODIS,6.03,291.1,52.7,D,0,Kernville,California,Kern County,,0.0,0.0,0.0,0,0.0
3466,85737,36.3984,-119.1974,2.1,1.4,2019-09-21,1921,Terra,MODIS,6.03,301.9,21.8,D,0,Ivanhoe,California,Tulare County,,0.0,0.0,0.0,0,0.0
3467,85738,36.3861,-119.208,2.1,1.4,2019-09-21,1921,Terra,MODIS,6.03,303.7,39.5,D,2,Ivanhoe,California,Tulare County,,0.0,0.0,0.0,0,0.0
3468,85739,36.3984,-119.2039,2.1,1.4,2019-09-21,1921,Terra,MODIS,6.03,302.1,25.9,D,0,Ivanhoe,California,Tulare County,,0.0,0.0,0.0,0,0.0
3469,85740,37.4595,-121.8403,1.4,1.2,2019-09-21,1921,Terra,MODIS,6.03,307.0,36.0,D,0,Milpitas,California,Santa Clara County,,0.0,0.0,0.0,0,0.0
3470,85741,36.3861,-119.2015,2.1,1.4,2019-09-21,1921,Terra,MODIS,6.03,303.7,55.7,D,0,Ivanhoe,California,Tulare County,,0.0,0.0,0.0,0,0.0
3471,85742,37.4564,-121.8239,1.4,1.2,2019-09-21,1921,Terra,MODIS,6.03,303.8,7.6,D,0,East Foothills,California,Santa Clara County,,0.0,0.0,0.0,0,0.0
3472,85747,33.5893,-116.23899999999999,1.0,1.0,2019-09-21,2059,Aqua,MODIS,6.03,320.8,44.8,D,0,Vista Santa Rosa,California,Riverside County,,0.0,0.0,0.0,0,0.0
3473,85748,36.3828,-119.1975,1.1,1.0,2019-09-21,2059,Aqua,MODIS,6.03,308.7,11.9,D,2,Ivanhoe,California,Tulare County,,0.0,0.0,0.0,0,0.0
3474,85749,36.038000000000004,-118.3979,1.0,1.0,2019-09-21,2059,Aqua,MODIS,6.03,300.2,31.7,D,0,Kernville,California,Kern County,,0.0,0.0,0.0,0,0.0
3475,85750,36.39,-119.2115,1.1,1.0,2019-09-21,2059,Aqua,MODIS,6.03,307.7,13.3,D,0,Ivanhoe,California,Tulare County,,0.0,0.0,0.0,0,0.0
3476,85751,36.0397,-118.3867,1.0,1.0,2019-09-21,2059,Aqua,MODIS,6.03,301.7,41.8,D,0,Kernville,California,Kern County,,0.0,0.0,0.0,0,0.0
3477,85753,33.5908,-116.2283,1.0,1.0,2019-09-21,2059,Aqua,MODIS,6.03,317.6,60.9,D,0,Vista Santa Rosa,California,Riverside County,,0.0,0.0,0.0,0,0.0
3478,85755,38.9396,-121.5381,1.2,1.1,2019-09-21,2100,Aqua,MODIS,6.03,307.0,13.5,D,0,Plumas Lake,California,Yuba County,,0.0,0.0,0.0,0,0.0
3479,85756,38.9393,-121.5328,1.2,1.1,2019-09-21,2100,Aqua,MODIS,6.03,307.1,11.2,D,0,Plumas Lake,California,Yuba County,,0.0,0.0,0.0,0,0.0
3480,85757,39.0077,-121.6811,1.2,1.1,2019-09-21,2100,Aqua,MODIS,6.03,303.5,6.2,D,0,South Yuba City,California,Sutter County,,0.0,0.0,0.0,0,0.0
3481,85758,39.5815,-122.1176,1.3,1.1,2019-09-21,2100,Aqua,MODIS,6.03,303.6,43.4,D,0,Willows,California,Glenn County,,0.0,0.0,0.0,0,0.0
3482,85759,39.5801,-122.1268,1.3,1.1,2019-09-21,2100,Aqua,MODIS,6.03,303.6,21.9,D,0,Willows,California,Glenn County,,0.0,0.0,0.0,0,0.0
3483,85760,39.5827,-122.1125,1.3,1.1,2019-09-21,2100,Aqua,MODIS,6.03,303.5,61.8,D,0,Willows,California,Glenn County,,0.0,0.0,0.0,0,0.0
3484,85761,39.7831,-122.2062,1.3,1.1,2019-09-21,2100,Aqua,MODIS,6.03,305.7,9.0,D,0,Orland,California,Glenn County,,0.0,0.0,0.0,0,0.0
3485,85762,39.5913,-122.1206,1.3,1.1,2019-09-21,2100,Aqua,MODIS,6.03,304.4,19.3,D,0,Willows,California,Glenn County,,0.0,0.0,0.0,0,0.0
3486,85763,41.3713,-122.0054,1.2,1.1,2019-09-21,2101,Aqua,MODIS,6.03,292.4,9.6,D,0,McCloud,California,Siskiyou County,,0.0,0.0,0.0,0,0.0
3487,85764,41.3766,-121.9994,1.2,1.1,2019-09-21,2101,Aqua,MODIS,6.03,293.9,8.7,D,0,McCloud,California,Siskiyou County,,0.0,0.0,0.0,0,0.0
3488,85765,41.3742,-122.0128,1.2,1.1,2019-09-21,2101,Aqua,MODIS,6.03,292.3,4.0,D,0,McCloud,California,Siskiyou County,,0.0,0.0,0.0,0,0.0
3489,86055,37.6723,-121.7567,1.1,1.0,2019-09-23,1909,Terra,MODIS,6.03,304.5,6.9,D,2,Livermore,California,Alameda County,0.0,14.19,28.89,3.2881490622542136,58,1011.8427777777775
3490,86056,36.7139,-119.6043,1.3,1.1,2019-09-23,1909,Terra,MODIS,6.03,304.8,14.9,D,0,Sanger,California,Fresno County,0.0,13.77,36.105,3.670649697310045,27,1012.6833333333336
3491,86057,37.12300000000001,-120.1544,1.2,1.1,2019-09-23,1909,Terra,MODIS,6.03,304.0,13.0,D,0,Fairmead,California,Madera County,,0.0,0.0,0.0,0,0.0
3492,86065,36.5686,-119.4376,1.3,1.1,2019-09-23,1909,Terra,MODIS,6.03,303.1,17.9,D,0,Reedley,California,Fresno County,0.0,13.77,36.105,3.670649697310045,27,1012.6833333333336
3493,86066,37.1254,-120.1677,1.2,1.1,2019-09-23,1909,Terra,MODIS,6.03,303.4,6.5,D,0,Fairmead,California,Madera County,,0.0,0.0,0.0,0,0.0
3494,86073,36.5989,-119.6683,1.6,1.2,2019-09-23,2047,Aqua,MODIS,6.03,306.7,10.9,D,0,Fowler,California,Fresno County,0.0,13.77,36.105,3.670649697310045,27,1012.6833333333336
3495,86081,36.2176,-118.6777,1.2,1.1,2019-09-24,612,Terra,MODIS,6.03,285.1,10.9,N,0,Three Rivers,California,Tulare County,,0.0,0.0,0.0,0,0.0
3496,86296,41.3631,-121.9667,1.3,1.1,2019-09-24,2132,Aqua,MODIS,6.03,302.4,11.8,D,0,McCloud,California,Siskiyou County,,0.0,0.0,0.0,0,0.0
3497,86499,41.8663,-120.5622,1.0,1.0,2019-09-25,1855,Terra,MODIS,6.03,297.0,9.7,D,0,Alturas,California,Modoc County,,0.0,0.0,0.0,0,0.0
3498,86543,41.6721,-121.9138,1.1,1.1,2019-09-25,1856,Terra,MODIS,6.03,297.0,9.3,D,0,McCloud,California,Siskiyou County,,0.0,0.0,0.0,0,0.0
3499,86544,41.3596,-121.9652,1.1,1.1,2019-09-25,1856,Terra,MODIS,6.03,299.0,8.6,D,0,McCloud,California,Siskiyou County,,0.0,0.0,0.0,0,0.0
3500,86549,41.6705,-121.9005,1.1,1.1,2019-09-25,1856,Terra,MODIS,6.03,298.5,14.1,D,0,McCloud,California,Siskiyou County,,0.0,0.0,0.0,0,0.0
3501,86550,36.0401,-118.3886,1.1,1.1,2019-09-25,1857,Terra,MODIS,6.03,300.6,14.9,D,0,Kernville,California,Kern County,,0.0,0.0,0.0,0,0.0
3502,86578,41.9436,-121.4641,2.2,1.4,2019-09-25,2037,Aqua,MODIS,6.03,300.0,21.7,D,0,Tulelake,California,Siskiyou County,,0.0,0.0,0.0,0,0.0
3503,86600,41.6745,-121.9202,2.4,1.5,2019-09-25,2037,Aqua,MODIS,6.03,297.7,32.4,D,0,McCloud,California,Siskiyou County,,0.0,0.0,0.0,0,0.0
3504,86601,41.6664,-121.9121,2.4,1.5,2019-09-25,2037,Aqua,MODIS,6.03,297.5,40.5,D,0,McCloud,California,Siskiyou County,,0.0,0.0,0.0,0,0.0
3505,86602,41.8696,-120.5696,2.0,1.4,2019-09-25,2037,Aqua,MODIS,6.03,296.1,45.7,D,0,Alturas,California,Modoc County,,0.0,0.0,0.0,0,0.0
3506,86723,37.8503,-119.8796,1.0,1.0,2019-09-26,600,Terra,MODIS,6.03,291.5,40.4,N,0,Midpines,California,Mariposa County,,0.0,0.0,0.0,0,0.0
3507,86724,41.3602,-121.9673,1.1,1.0,2019-09-26,601,Terra,MODIS,6.03,285.3,8.9,N,0,McCloud,California,Siskiyou County,,0.0,0.0,0.0,0,0.0
3508,86747,36.2108,-119.79700000000001,1.3,1.1,2019-09-26,1015,Aqua,MODIS,6.03,289.0,8.8,N,0,Stratford,California,Kings County,,0.0,0.0,0.0,0,0.0
3509,86909,41.8652,-120.5591,2.4,1.5,2019-09-26,1938,Terra,MODIS,6.03,295.3,12.1,D,0,Alturas,California,Modoc County,,0.0,0.0,0.0,0,0.0
3510,86910,40.7786,-121.2967,2.3,1.5,2019-09-26,1938,Terra,MODIS,6.03,291.9,17.9,D,0,Burney,California,Shasta County,,0.0,0.0,0.0,0,0.0
3511,86920,39.0106,-121.6658,2.5,1.5,2019-09-26,1939,Terra,MODIS,6.03,302.6,21.8,D,0,Plumas Lake,California,Yuba County,,0.0,0.0,0.0,0,0.0
3512,86921,39.2209,-122.2323,2.3,1.5,2019-09-26,1939,Terra,MODIS,6.03,305.9,20.3,D,0,Maxwell,California,Colusa County,,0.0,0.0,0.0,0,0.0
3513,86922,39.0162,-121.6689,2.5,1.5,2019-09-26,1939,Terra,MODIS,6.03,302.7,25.4,D,0,South Yuba City,California,Sutter County,,0.0,0.0,0.0,0,0.0
3514,86923,38.7197,-121.8589,2.4,1.5,2019-09-26,1939,Terra,MODIS,6.03,307.7,41.0,D,0,Woodland,California,Yolo County,,0.0,0.0,0.0,0,0.0
3515,86932,35.9547,-118.7653,1.2,1.1,2019-09-26,2118,Aqua,MODIS,6.03,306.2,176.8,D,0,East Porterville,California,Tulare County,,0.0,0.0,0.0,0,0.0
3516,86933,35.9438,-118.7751,1.2,1.1,2019-09-26,2118,Aqua,MODIS,6.03,312.6,146.7,D,0,East Porterville,California,Tulare County,,0.0,0.0,0.0,0,0.0
3517,86934,37.8447,-119.8871,1.1,1.0,2019-09-26,2118,Aqua,MODIS,6.03,306.6,23.9,D,0,Midpines,California,Mariposa County,,0.0,0.0,0.0,0,0.0
3518,86935,35.9643,-118.7669,1.2,1.1,2019-09-26,2118,Aqua,MODIS,6.03,302.4,38.7,D,0,East Porterville,California,Tulare County,,0.0,0.0,0.0,0,0.0
3519,86936,35.9533,-118.7774,1.2,1.1,2019-09-26,2118,Aqua,MODIS,6.03,311.0,128.9,D,0,East Porterville,California,Tulare County,,0.0,0.0,0.0,0,0.0
3520,86937,36.0399,-118.3777,1.2,1.1,2019-09-26,2118,Aqua,MODIS,6.03,283.5,18.9,D,0,Kernville,California,Kern County,,0.0,0.0,0.0,0,0.0
3521,86938,37.8463,-119.8746,1.1,1.0,2019-09-26,2118,Aqua,MODIS,6.03,304.2,19.8,D,0,Midpines,California,Mariposa County,,0.0,0.0,0.0,0,0.0
3522,86939,36.0421,-118.385,1.2,1.1,2019-09-26,2118,Aqua,MODIS,6.03,287.7,24.6,D,0,Kernville,California,Kern County,,0.0,0.0,0.0,0,0.0
3523,86941,35.9453,-118.7627,1.2,1.1,2019-09-26,2118,Aqua,MODIS,6.03,303.5,123.4,D,0,East Porterville,California,Tulare County,,0.0,0.0,0.0,0,0.0
3524,86942,36.0384,-118.3906,1.2,1.1,2019-09-26,2118,Aqua,MODIS,6.03,290.2,30.8,D,0,Kernville,California,Kern County,,0.0,0.0,0.0,0,0.0
